tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year
tt0892318,Letters to Juliet,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama",6.6,86137,89,2010-05-14,Letters to Juliet,30000000,53032453,82148538,2010
tt0892769,How to Train Your Dragon,How to Train Your Dragon,2010,98.0,"Action,Adventure,Animation",8.1,611299,30,2010-03-26,How to Train Your Dragon,165000000,217581232,494870992,2010
tt0892791,Shrek Forever After,Shrek Forever After,2010,93.0,"Adventure,Animation,Comedy",6.3,167532,27,2010-05-21,Shrek Forever After,165000000,238736787,756244673,2010
tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012,169.0,"Adventure,Family,Fantasy",7.9,719629,19,2012-12-14,The Hobbit: An Unexpected Journey,250000000,303003568,1017003568,2012
tt0905372,The Thing,The Thing,2011,103.0,"Horror,Mystery,Sci-Fi",6.2,111900,77,2011-10-14,The Thing,38000000,16999934,27573078,2011
tt0918940,The Legend of Tarzan,The Legend of Tarzan,2016,110.0,"Action,Adventure,Drama",6.3,150154,88,2016-07-01,The Legend of Tarzan,180000000,126643061,348902025,2016
tt0923653,The Dead Undead,The Dead Undead,2010,89.0,"Action,Horror,Sci-Fi",3.0,791,7,2010-12-31,The Dead Undead,1100000,0,0,2010
tt0935075,Rabbit Hole,Rabbit Hole,2010,91.0,Drama,7.0,45357,52,2010-12-17,Rabbit Hole,5000000,2229058,6205034,2010
tt0938283,The Last Airbender,The Last Airbender,2010,103.0,"Action,Adventure,Family",4.1,137734,83,2010-07-01,The Last Airbender,150000000,131772187,319713881,2010
tt0938305,Freaky Deaky,Freaky Deaky,2012,90.0,"Comedy,Crime,Thriller",6.1,6088,94,2011-12-31,Freaky Deaky,6000000,0,0,2011
tt0944835,Salt,Salt,2010,100.0,"Action,Mystery,Thriller",6.4,277204,50,2010-07-23,Salt,130000000,118311368,290650494,2010
tt0945513,Source Code,Source Code,2011,93.0,"Action,Drama,Sci-Fi",7.5,452036,96,2011-04-01,Source Code,32000000,54712227,140428499,2011
tt0947798,Black Swan,Black Swan,2010,108.0,"Drama,Thriller",8.0,648854,46,2010-12-03,Black Swan,13000000,106954678,331266710,2010
tt0947810,Green Zone,Green Zone,2010,115.0,"Action,Drama,Thriller",6.8,122132,98,2010-03-12,Green Zone,100000000,35497337,97523020,2010
tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,2012,136.0,"Action,Adventure,Sci-Fi",7.0,525632,31,2012-07-03,The Amazing Spider-Man,220000000,262030663,757890267,2012
tt0954947,The Killer Inside Me,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",6.1,31727,11,2010-06-18,The Killer Inside Me,13000000,217277,3617277,2010
tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",6.6,239480,39,2010-05-14,Robin Hood,210000000,105487148,322459006,2010
tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",6.6,239480,9,2018-11-21,Robin Hood,99000000,30824628,84747441,2018
tt2363363,Robin Hood,Robin Hood,2013,92.0,"Action,Drama",6.3,78,39,2010-05-14,Robin Hood,210000000,105487148,322459006,2010
tt2363363,Robin Hood,Robin Hood,2013,92.0,"Action,Drama",6.3,78,9,2018-11-21,Robin Hood,99000000,30824628,84747441,2018
tt4532826,Robin Hood,Robin Hood,2018,116.0,"Action,Adventure,Thriller",5.3,41588,39,2010-05-14,Robin Hood,210000000,105487148,322459006,2010
tt4532826,Robin Hood,Robin Hood,2018,116.0,"Action,Adventure,Thriller",5.3,41588,9,2018-11-21,Robin Hood,99000000,30824628,84747441,2018
tt0959306,Reach Me,Reach Me,2014,95.0,"Comedy,Crime,Drama",4.9,2304,90,2014-11-21,Reach Me,5000000,0,0,2014
tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,2010,109.0,"Action,Adventure,Family",6.1,143862,44,2010-07-14,The Sorcerer's Apprentice,160000000,63150991,217986320,2010
tt0964517,The Fighter,The Fighter,2010,116.0,"Biography,Drama,Sport",7.8,316539,68,2010-12-10,The Fighter,11000000,93617009,129262388,2010
tt0968264,The Conspirator,The Conspirator,2010,122.0,"Crime,Drama,History",6.9,26416,80,2011-04-15,The Conspirator,25000000,11538204,15907411,2011
tt0970179,Hugo,Hugo,2011,126.0,"Adventure,Drama,Family",7.5,284869,89,2011-11-23,Hugo,180000000,73864507,180047784,2011
tt7496196,Hugo,Hugo,2017,80.0,Documentary,7.9,11,89,2011-11-23,Hugo,180000000,73864507,180047784,2011
tt0970866,Little Fockers,Little Fockers,2010,98.0,"Comedy,Romance",5.5,99222,70,2010-12-22,Little Fockers,100000000,148438600,310650574,2010
tt0974015,Justice League,Justice League,2017,120.0,"Action,Adventure,Fantasy",6.5,329135,9,2017-11-17,Justice League,300000000,229024295,655945209,2017
tt0978764,Sucker Punch,Sucker Punch,2011,110.0,"Action,Adventure,Fantasy",6.1,218371,62,2011-03-25,Sucker Punch,75000000,36392502,89758389,2011
tt0979434,Lottery Ticket,Lottery Ticket,2010,99.0,Comedy,5.0,10042,90,2010-08-20,Lottery Ticket,17000000,24719879,24719879,2010
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113.0,"Adventure,Family,Fantasy",6.3,129663,48,2010-12-10,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,104386950,418186950,2010
tt0983193,The Adventures of Tintin,The Adventures of Tintin,2011,107.0,"Action,Adventure,Animation",7.3,202430,52,2011-12-21,The Adventures of Tintin,130000000,77591831,373993951,2011
tt0985694,Machete,Machete,2010,105.0,"Action,Crime,Thriller",6.6,182320,18,2010-09-03,Machete,12500000,26593646,46370970,2010
tt0989757,Dear John,Dear John,2010,108.0,"Drama,Romance,War",6.3,128657,77,2010-02-05,Dear John,25000000,80014842,142033509,2010
tt0990363,Detention,Detention,2010,81.0,"Horror,Thriller",3.0,889,45,2012-04-13,Detention,10000000,0,0,2012
tt1701990,Detention,Detention,2011,93.0,"Comedy,Horror,Mystery",5.8,14221,45,2012-04-13,Detention,10000000,0,0,2012
tt0990407,The Green Hornet,The Green Hornet,2011,119.0,"Action,Comedy,Crime",5.8,148622,29,2011-01-14,The Green Hornet,110000000,98780042,229155503,2011
tt0993842,Hanna,Hanna,2011,111.0,"Action,Drama,Thriller",6.8,179178,14,2011-04-08,Hanna,30000000,40259119,65343694,2011
tt0993846,The Wolf of Wall Street,The Wolf of Wall Street,2013,180.0,"Biography,Crime,Drama",8.2,1035358,76,2013-12-25,The Wolf of Wall Street,100000000,116900694,389870414,2013
tt0999913,Straw Dogs,Straw Dogs,2011,110.0,"Action,Drama,Thriller",5.8,30924,88,2011-09-16,Straw Dogs,25000000,10324441,11253821,2011
tt1001526,Megamind,Megamind,2010,95.0,"Action,Animation,Comedy",7.3,207488,47,2010-11-05,Megamind,130000000,148415853,321887208,2010
tt1002563,The Young Messiah,The Young Messiah,2016,111.0,"Drama,Fantasy",5.6,2882,17,2016-03-11,The Young Messiah,16800000,6469813,7313697,2016
tt1007029,The Iron Lady,The Iron Lady,2011,105.0,"Biography,Drama",6.4,96066,90,2012-01-13,The Iron Lady,14000000,29959436,115592104,2012
tt10075374,The Little Prince,The Little Prince,2019,93.0,Action,8.3,6,19,2016-02-12,The Little Prince,77500000,1311213,102028919,2016
tt1013743,Knight and Day,Knight and Day,2010,109.0,"Action,Adventure,Comedy",6.3,169840,2,2010-06-23,Knight and Day,117000000,76423035,258751370,2010
tt1013860,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,2010,107.0,"Action,Comedy,Crime",5.1,14120,90,2011-04-29,Dylan Dog: Dead of Night,20000000,1186538,6093725,2011
tt1014759,Alice in Wonderland,Alice in Wonderland,2010,108.0,"Adventure,Family,Fantasy",6.5,358813,51,2010-03-05,Alice in Wonderland,200000000,334191110,1025491110,2010
tt2049386,Alice in Wonderland,Alice in Wonderland,2010,99.0,"Fantasy,Musical",6.5,6,51,2010-03-05,Alice in Wonderland,200000000,334191110,1025491110,2010
tt1014763,Child 44,Child 44,2015,137.0,"Crime,Drama,History",6.5,59477,2,2015-04-17,Child 44,50000000,1224330,8004221,2015
tt1015471,The Sisterhood of Night,The Sisterhood of Night,2014,104.0,"Drama,Mystery,Thriller",6.2,1888,94,2015-04-10,The Sisterhood of Night,1000000,6870,6870,2015
tt1017451,The Runaways,The Runaways,2010,106.0,"Biography,Drama,Music",6.6,43792,57,2010-03-19,The Runaways,9500000,3573673,5278632,2010
tt6168914,The Runaways,The Runaways,2019,108.0,Adventure,9.2,47,57,2010-03-19,The Runaways,9500000,3573673,5278632,2010
tt1020072,Selma,Selma,2014,128.0,"Biography,Drama,History",7.5,77633,25,2015-01-09,Selma,20000000,52076908,66776576,2015
tt1020558,Centurion,Centurion,2010,97.0,"Action,Adventure,Drama",6.4,74085,46,2010-08-27,Centurion,15000000,123570,7885048,2010
tt1024648,Argo,Argo,2012,120.0,"Biography,Drama,Thriller",7.7,534683,27,2012-10-12,Argo,44500000,136025503,227140757,2012
tt1028576,Secretariat,Secretariat,2010,123.0,"Biography,Drama,Family",7.2,24536,53,2010-10-08,Secretariat,35000000,59699513,60376247,2010
tt1029360,Poltergeist,Poltergeist,2015,93.0,"Horror,Thriller",4.9,51538,62,2015-05-22,Poltergeist,35000000,47425125,95713069,2015
tt10300710,Hit & Run,Hit & Run,2019,114.0,"Action,Comedy",7.1,43,37,2012-08-22,Hit & Run,22000000,13749300,17216955,2012
tt1032751,The Warrior's Way,The Warrior's Way,2010,100.0,"Action,Fantasy,Western",6.3,24271,65,2010-12-03,The Warrior's Way,42000000,5666340,8514325,2010
tt1033575,The Descendants,The Descendants,2011,115.0,"Comedy,Drama",7.3,223464,5,2011-11-16,The Descendants,20000000,82624961,175507800,2011
tt5838908,The Descendants,The Descendants,2015,80.0,Drama,7.5,12,5,2011-11-16,The Descendants,20000000,82624961,175507800,2011
tt1034389,The Eagle,The Eagle,2011,114.0,"Action,Adventure,Drama",6.2,61475,50,2011-02-11,The Eagle,25000000,19490041,38993548,2011
tt1034415,Suspiria,Suspiria,2018,152.0,"Fantasy,Horror,Mystery",6.8,37360,81,2018-10-26,Suspiria,20000000,2483472,7034615,2018
tt1037705,The Book of Eli,The Book of Eli,2010,118.0,"Action,Adventure,Drama",6.9,271307,64,2010-01-15,The Book of Eli,80000000,94835059,158750817,2010
tt1038686,Legion,Legion,2010,100.0,"Action,Fantasy,Horror",5.2,92709,37,2010-01-22,Legion,26000000,40168080,67647574,2010
tt1038919,The Bounty Hunter,The Bounty Hunter,2010,110.0,"Action,Comedy,Romance",5.6,112444,73,2010-03-19,The Bounty Hunter,45000000,67061228,135808837,2010
tt1041804,The Nutcracker in 3D,The Nutcracker in 3D,2010,110.0,"Action,Family,Fantasy",4.3,3119,79,2010-11-24,The Nutcracker in 3D,90000000,195459,20466016,2010
tt1043726,The Legend of Hercules,The Legend of Hercules,2014,99.0,"Action,Adventure,Fantasy",4.2,50352,42,2014-01-10,The Legend of Hercules,70000000,18848538,58953319,2014
tt1045658,Silver Linings Playbook,Silver Linings Playbook,2012,122.0,"Comedy,Drama,Romance",7.7,621018,59,2012-11-16,Silver Linings Playbook,21000000,132092958,236412453,2012
tt1047540,Parental Guidance,Parental Guidance,2012,105.0,"Comedy,Family",6.1,23711,79,2012-12-25,Parental Guidance,25000000,77267296,120832383,2012
tt1051904,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",6.3,72858,58,2015-10-16,Goosebumps,58000000,80069458,158905324,2015
tt1053424,Repo Men,Repo Men,2010,111.0,"Action,Crime,Sci-Fi",6.3,96144,13,2010-03-19,Repo Men,32000000,13942007,18195238,2010
tt1053810,The Big Year,The Big Year,2011,100.0,Comedy,6.2,39522,74,2011-10-14,The Big Year,41000000,7204138,7684524,2011
tt1055292,Life as We Know It,Life as We Know It,2010,114.0,"Comedy,Drama,Romance",6.6,113077,64,2010-10-08,Life as We Know It,38000000,53374681,105887837,2010
tt1065073,Boyhood,Boyhood,2014,165.0,Drama,7.9,315584,85,2014-07-11,Boyhood,4000000,25379975,57273049,2014
tt1067583,Water for Elephants,Water for Elephants,2011,120.0,"Drama,Romance",6.9,105812,63,2011-04-22,Water for Elephants,38000000,58709717,116809717,2011
tt1067774,Monte Carlo,Monte Carlo,2011,109.0,"Adventure,Comedy,Family",5.8,38731,84,2011-07-01,Monte Carlo,20000000,23186769,39686769,2011
tt1068242,Footloose,Footloose,2011,113.0,"Comedy,Drama,Music",5.9,43251,39,2011-10-14,Footloose,24000000,51802742,62989834,2011
tt1071875,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,2011,96.0,"Action,Fantasy,Thriller",4.3,103608,73,2012-02-17,Ghost Rider: Spirit of Vengeance,57000000,51774002,149217355,2012
tt1072748,Winchester,Winchester,2018,99.0,"Biography,Drama,Fantasy",5.4,24351,95,2018-02-02,Winchester,3500000,25091816,44378040,2018
tt1074638,Skyfall,Skyfall,2012,143.0,"Action,Adventure,Thriller",7.8,592221,52,2012-11-08,Skyfall,200000000,304360277,1110526981,2012
tt1075747,Jonah Hex,Jonah Hex,2010,81.0,"Action,Drama,Fantasy",4.7,51860,40,2010-06-18,Jonah Hex,47000000,10547117,11022696,2010
tt1077368,Dark Shadows,Dark Shadows,2012,113.0,"Comedy,Fantasy,Horror",6.2,229818,89,2012-05-11,Dark Shadows,150000000,79727149,238202668,2012
tt1082807,The Belko Experiment,The Belko Experiment,2016,89.0,"Horror,Thriller",6.1,38378,21,2017-03-17,The Belko Experiment,5000000,10166820,11792942,2017
tt1083452,Eddie the Eagle,Eddie the Eagle,2015,106.0,"Biography,Comedy,Drama",7.4,75331,86,2016-02-26,Eddie the Eagle,23000000,15789389,45060480,2016
tt1085492,The Prince,The Prince,2014,93.0,"Action,Thriller",4.6,16048,53,2014-08-22,The Prince,18000000,0,0,2014
tt1086772,Blended,Blended,2014,117.0,"Comedy,Romance",6.5,106491,90,2014-05-23,Blended,45000000,46290741,127990741,2014
tt1091191,Lone Survivor,Lone Survivor,2013,121.0,"Action,Biography,Drama",7.5,246641,84,2013-12-25,Lone Survivor,40000000,125095601,149804632,2013
tt1092026,Paul,Paul,2011,104.0,"Adventure,Comedy,Sci-Fi",7.0,220567,58,2011-03-18,Paul,40000000,37412945,101162106,2011
tt5132504,Paul,Paul,2016,71.0,Drama,4.8,6,58,2011-03-18,Paul,40000000,37412945,101162106,2011
tt1092634,Shanghai,Shanghai,2010,105.0,"Crime,Drama,Mystery",6.4,8662,5,2015-10-02,Shanghai,50000000,46425,15505922,2015
tt2072227,Shanghai,Shanghai,2012,120.0,"Crime,Mystery,Thriller",7.2,9047,5,2015-10-02,Shanghai,50000000,46425,15505922,2015
tt1093357,The Darkest Hour,The Darkest Hour,2011,89.0,"Action,Adventure,Horror",4.9,55071,58,2011-12-25,The Darkest Hour,34800000,21443494,62831715,2011
tt4249090,The Darkest Hour,The Darkest Hour,2014,52.0,"Documentary,News",6.4,8,58,2011-12-25,The Darkest Hour,34800000,21443494,62831715,2011
tt1103153,Killers,Killers,2010,100.0,"Action,Comedy,Romance",5.4,82237,54,2010-06-04,Killers,75000000,47059963,95572749,2010
tt2409300,Killers,Killers,2014,137.0,"Action,Crime,Drama",6.5,4472,54,2010-06-04,Killers,75000000,47059963,95572749,2010
tt1106860,Ca$h,Ca$h,2010,108.0,"Crime,Thriller",6.0,8605,59,2010-03-26,Ca$h,7000000,46488,46488,2010
tt1109624,Paddington,Paddington,2014,95.0,"Adventure,Comedy,Family",7.2,84679,5,2015-01-16,Paddington,55000000,76223578,258789097,2015
tt1111235,Trance,Trance,2010,83.0,Horror,4.6,77,71,2013-04-05,Trance,16000000,2322593,22594052,2013
tt1111235,Trance,Trance,2010,83.0,Horror,4.6,77,31,2012-12-31,Trance,950000,0,0,2012
tt1924429,Trance,Trance,2013,101.0,"Crime,Drama,Mystery",6.9,104951,71,2013-04-05,Trance,16000000,2322593,22594052,2013
tt1924429,Trance,Trance,2013,101.0,"Crime,Drama,Mystery",6.9,104951,31,2012-12-31,Trance,950000,0,0,2012
tt1116184,Jackass 3D,Jackass 3D,2010,95.0,"Action,Comedy,Documentary",7.0,53289,98,2010-10-15,Jackass 3D,20000000,117229692,171685793,2010
tt1120985,Blue Valentine,Blue Valentine,2010,112.0,"Drama,Romance",7.4,170089,25,2010-12-29,Blue Valentine,1000000,9737892,16566240,2010
tt1121096,Seventh Son,Seventh Son,2014,102.0,"Action,Adventure,Fantasy",5.5,66565,24,2015-02-06,Seventh Son,95000000,17725785,108874967,2015
tt1124035,The Ides of March,The Ides of March,2011,101.0,"Drama,Thriller",7.1,207417,76,2011-10-07,The Ides of March,23000000,40962534,77735925,2011
tt1124037,Free State of Jones,Free State of Jones,2016,139.0,"Action,Biography,Drama",6.9,45135,81,2016-06-24,Free State of Jones,50000000,20810036,23237252,2016
tt1125929,Love Ranch,Love Ranch,2010,117.0,"Biography,Comedy,Drama",5.6,2742,19,2010-06-30,Love Ranch,25000000,137885,146149,2010
tt1126590,Big Eyes,Big Eyes,2014,106.0,"Biography,Crime,Drama",7.0,77447,23,2014-12-25,Big Eyes,10000000,14482031,27317872,2014
tt1126591,Burlesque,Burlesque,2010,119.0,"Drama,Music,Musical",6.4,71021,24,2010-11-24,Burlesque,55000000,39440655,90552675,2010
tt1126618,Morning Glory,Morning Glory,2010,107.0,"Comedy,Drama,Romance",6.5,67367,73,2010-11-10,Morning Glory,40000000,31011732,59795070,2010
tt1129412,Circle,Circle,2010,88.0,"Horror,Thriller",3.4,610,69,2010-08-27,Circle,2000000,10024,10024,2010
tt3118452,Circle,Circle,2015,87.0,"Drama,Mystery,Sci-Fi",6.0,30645,69,2010-08-27,Circle,2000000,10024,10024,2010
tt1130884,Shutter Island,Shutter Island,2010,138.0,"Mystery,Thriller",8.1,1005960,52,2010-02-19,Shutter Island,80000000,128012934,299461782,2010
tt1130964,The 5th Quarter,The 5th Quarter,2010,90.0,"Biography,Drama,Sport",5.7,1379,76,2011-03-25,The 5th Quarter,6000000,408159,408159,2011
tt1133985,Green Lantern,Green Lantern,2011,114.0,"Action,Adventure,Sci-Fi",5.5,252281,62,2011-06-17,Green Lantern,200000000,116601172,219535492,2011
tt1134666,Dwegons and Leprechauns,Dwegons and Leprechauns,2014,98.0,Animation,4.2,84,14,2014-08-29,Dwegons and Leprechauns,20000000,0,0,2014
tt1135084,Takers,Takers,2010,107.0,"Action,Crime,Thriller",6.2,53377,95,2010-08-27,Takers,32000000,57744720,70587268,2010
tt1137450,Death Wish,Death Wish,2018,107.0,"Action,Crime,Drama",6.4,50279,28,2018-03-02,Death Wish,30000000,34017028,48575965,2018
tt1137470,Accidental Love,Accidental Love,2015,100.0,"Comedy,Romance",4.1,7048,55,2015-03-17,Accidental Love,26000000,0,135436,2015
tt1139328,The Ghost Writer,The Ghost Writer,2010,128.0,"Drama,Mystery,Thriller",7.2,148274,11,2010-02-19,The Ghost Writer,45000000,15541549,65532491,2010
tt1142977,Frankenweenie,Frankenweenie,2012,87.0,"Animation,Comedy,Family",7.0,89489,48,2012-10-05,Frankenweenie,39000000,35287788,81150788,2012
tt1147681,After,After,2014,99.0,"Drama,Mystery",4.7,129,2,2012-12-31,After,650000,0,0,2012
tt1799508,After,After,2012,90.0,"Drama,Fantasy,Mystery",5.5,4881,2,2012-12-31,After,650000,0,0,2012
tt2404163,After,After,2012,83.0,Romance,6.3,34,2,2012-12-31,After,650000,0,0,2012
tt4126476,After,After,2019,105.0,"Drama,Romance",5.6,7699,2,2012-12-31,After,650000,0,0,2012
tt1152398,Beastly,Beastly,2011,86.0,"Drama,Fantasy,Romance",5.6,72599,87,2011-03-04,Beastly,17000000,27865571,38028230,2011
tt1152822,Freakonomics,Freakonomics,2010,93.0,Documentary,6.4,6466,80,2010-10-01,Freakonomics,2900000,101270,172867,2010
tt1152830,The Joneses,The Joneses,2011,117.0,"Comedy,Drama",6.9,87,88,2010-04-16,The Joneses,10000000,1475746,3541565,2010
tt4360484,The Joneses,The Joneses,2016,80.0,"Biography,Documentary",5.9,15,88,2010-04-16,The Joneses,10000000,1475746,3541565,2010
tt1155076,The Karate Kid,The Karate Kid,2010,140.0,"Action,Drama,Family",6.2,146401,77,2010-06-11,The Karate Kid,40000000,176591618,351774938,2010
tt1161864,The Rite,The Rite,2011,114.0,"Drama,Horror,Mystery",6.0,85604,100,2011-01-28,The Rite,37000000,33047633,97143987,2011
tt1164999,Biutiful,Biutiful,2010,148.0,"Drama,Romance",7.5,80382,44,2011-01-28,Biutiful,35000000,5101237,24687524,2011
tt1170358,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,2013,161.0,"Adventure,Fantasy",7.8,565563,21,2013-12-13,The Hobbit: The Desolation of Smaug,250000000,258366855,960366855,2013
tt1171222,Baggage Claim,Baggage Claim,2013,96.0,Comedy,5.1,8296,38,2013-09-27,Baggage Claim,8500000,21569509,22885836,2013
tt1175709,All Good Things,All Good Things,2010,101.0,"Crime,Drama,Mystery",6.3,49684,96,2010-12-03,All Good Things,20000000,582024,873617,2010
tt1178665,A Walk in the Woods,A Walk in the Woods,2015,104.0,"Adventure,Biography,Comedy",6.3,22033,75,2015-09-02,A Walk in the Woods,8000000,29499394,37119358,2015
tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,95.0,"Crime,Drama,Horror",5.2,85497,49,2010-04-30,A Nightmare on Elm Street,35000000,63075011,117729621,2010
tt1179933,10 Cloverfield Lane,10 Cloverfield Lane,2016,103.0,"Drama,Horror,Mystery",7.2,260383,54,2016-03-11,10 Cloverfield Lane,5000000,72082999,108286422,2016
tt1181614,Wuthering Heights,Wuthering Heights,2011,129.0,"Drama,Romance",6.1,8549,30,2012-10-05,Wuthering Heights,8000000,100915,2721534,2012
tt1182350,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,2010,98.0,"Comedy,Drama,Romance",6.3,41608,27,2010-09-22,You Will Meet a Tall Dark Stranger,15000000,3247816,34247816,2010
tt1183923,Welcome to the Rileys,Welcome to the Rileys,2010,110.0,Drama,7.0,22210,12,2010-10-29,Welcome to the Rileys,10000000,152857,355919,2010
tt1189340,The Lincoln Lawyer,The Lincoln Lawyer,2011,118.0,"Crime,Drama,Thriller",7.3,196109,25,2011-03-18,The Lincoln Lawyer,40000000,58009200,87145086,2011
tt1192628,Rango,Rango,2011,107.0,"Adventure,Animation,Comedy",7.2,215761,29,2011-03-04,Rango,135000000,123477607,245724600,2011
tt1193631,Step Up 3D,Step Up 3D,2010,107.0,"Drama,Music,Romance",6.2,53081,9,2010-08-06,Step Up 3D,30000000,42400223,165889117,2010
tt1194173,The Bourne Legacy,The Bourne Legacy,2012,135.0,"Action,Adventure,Thriller",6.7,268678,76,2012-08-10,The Bourne Legacy,125000000,113203870,280355920,2012
tt1194417,Casino Jack,Casino Jack,2010,108.0,"Biography,Comedy,Crime",6.2,16191,32,2010-12-17,Casino Jack,12500000,2039869,2272186,2010
tt1195478,The Five-Year Engagement,The Five-Year Engagement,2012,124.0,"Comedy,Romance",6.2,88469,37,2012-04-27,The Five-Year Engagement,30000000,28700285,61623819,2012
tt1196141,Diary of a Wimpy Kid,Diary of a Wimpy Kid,2010,94.0,"Comedy,Drama,Family",6.2,38640,13,2010-03-19,Diary of a Wimpy Kid,15000000,64003625,76954311,2010
