tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_datetime,datetime_year
tt1385867,Cop Out,Cop Out,2010,107.0,"Action,Comedy,Crime",5.6,81656.0,99,"Feb 26, 2010",Cop Out,37000000,44875481,55909910,2010-02-26,2010
tt1386588,The Other Guys,The Other Guys,2010,107.0,"Action,Comedy,Crime",6.7,221664.0,74,"Aug 6, 2010",The Other Guys,100000000,119219978,170936470,2010-08-06,2010
tt1386697,Suicide Squad,Suicide Squad,2016,123.0,"Action,Adventure,Fantasy",6.0,533039.0,100,"Aug 5, 2016",Suicide Squad,175000000,325100054,746059887,2016-08-05,2016
tt1386703,Total Recall,Total Recall,2012,118.0,"Action,Adventure,Mystery",6.3,228460.0,79,"Aug 3, 2012",Total Recall,125000000,58877969,211856088,2012-08-03,2012
tt1389072,Downsizing,Downsizing,2017,135.0,"Drama,Sci-Fi",5.7,74815.0,62,"Dec 22, 2017",Downsizing,68000000,24449754,54462971,2017-12-22,2017
tt1389137,We Bought a Zoo,We Bought a Zoo,2011,124.0,"Comedy,Drama,Family",7.1,126849.0,14,"Dec 23, 2011",We Bought a Zoo,50000000,75624550,118729073,2011-12-23,2011
tt1389139,When the Bough Breaks,When the Bough Breaks,2016,107.0,"Crime,Drama,Horror",5.1,4729.0,85,"Sep 9, 2016",When the Bough Breaks,10000000,29747603,30768449,2016-09-09,2016
tt6814096,When the Bough Breaks,When the Bough Breaks,2017,93.0,MISSING,6.1,8.0,85,"Sep 9, 2016",When the Bough Breaks,10000000,29747603,30768449,2016-09-09,2016
tt1390411,In the Heart of the Sea,In the Heart of the Sea,2015,122.0,"Action,Adventure,Biography",6.9,108628.0,1,"Dec 11, 2015",In the Heart of the Sea,100000000,25020758,89693309,2015-12-11,2015
tt1390539,The Lost Medallion: The Adventures of Billy Stone,The Lost Medallion: The Adventures of Billy Stone,2013,97.0,"Adventure,Family,Fantasy",4.9,1502.0,31,"Mar 1, 2013",The Lost Medallion: The Adventures of Billy Stone,2500000,549632,549632,2013-03-01,2013
tt1391137,Why Did I Get Married Too?,Why Did I Get Married Too?,2010,121.0,"Comedy,Drama,Romance",4.6,8653.0,16,"Apr 2, 2010",Why Did I Get Married Too?,20000000,60095852,60831067,2010-04-02,2010
tt1392170,The Hunger Games,The Hunger Games,2012,142.0,"Action,Adventure,Sci-Fi",7.2,795227.0,38,"Mar 23, 2012",The Hunger Games,80000000,408010692,677923379,2012-03-23,2012
tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015,120.0,"Action,Adventure,Sci-Fi",8.1,780910.0,75,"May 15, 2015",Mad Max: Fury Road,150000000,153636354,370098020,2015-05-15,2015
tt1392197,Marmaduke,Marmaduke,2010,87.0,"Comedy,Family",4.2,13283.0,59,"Jun 4, 2010",Marmaduke,50000000,33644788,89895930,2010-06-04,2010
tt1392214,Prisoners,Prisoners,2013,153.0,"Crime,Drama,Mystery",8.1,526273.0,48,"Sep 20, 2013",Prisoners,46000000,61002302,113402302,2013-09-20,2013
tt1396484,It,It,2017,135.0,"Horror,Thriller",7.4,359123.0,24,"Sep 8, 2017",It,35000000,327481748,697457969,2017-09-08,2017
tt1397280,Taken 2,Taken 2,2012,92.0,"Action,Thriller",6.3,273106.0,54,"Oct 5, 2012",Taken 2,45000000,139854287,377807404,2012-10-05,2012
tt1397514,Journey 2: The Mysterious Island,Journey 2: The Mysterious Island,2012,94.0,"Action,Adventure,Comedy",5.8,83507.0,10,"Feb 10, 2012",Journey 2: The Mysterious Island,79000000,103860290,318146162,2012-02-10,2012
tt1398426,Straight Outta Compton,Straight Outta Compton,2015,147.0,"Biography,Drama,History",7.9,165307.0,35,"Aug 14, 2015",Straight Outta Compton,28000000,161197785,202182981,2015-08-14,2015
tt1399103,Transformers: Dark of the Moon,Transformers: Dark of the Moon,2011,154.0,"Action,Adventure,Sci-Fi",6.2,366409.0,64,"Jun 29, 2011",Transformers: Dark of the Moon,195000000,352390543,1123790543,2011-06-29,2011
tt1399683,Winter's Bone,Winter's Bone,2010,100.0,"Drama,Mystery",7.2,127751.0,8,"Jun 11, 2010",Winter's Bone,2000000,6531503,16131551,2010-06-11,2010
tt1401152,Unknown,Unknown,2011,113.0,"Action,Mystery,Thriller",6.9,235167.0,21,"Feb 18, 2011",Unknown,40000000,63686397,136123083,2011-02-18,2011
tt2402731,Unknown,Unknown,2012,96.0,Drama,6.9,14.0,21,"Feb 18, 2011",Unknown,40000000,63686397,136123083,2011-02-18,2011
tt1402488,Happy Feet Two,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",5.9,38396.0,33,"Nov 18, 2011",Happy Feet Two,135000000,64006466,157956466,2011-11-18,2011
tt1403177,Hesher,Hesher,2010,106.0,"Comedy,Crime,Drama",7.0,48483.0,54,"May 13, 2011",Hesher,7000000,382946,382946,2011-05-13,2011
tt1403241,Wolves,Wolves,2014,91.0,"Action,Fantasy,Horror",5.3,7312.0,51,"Nov 14, 2014",Wolves,18000000,0,94953,2014-11-14,2014
tt4623856,Wolves,Wolves,2016,109.0,"Drama,Sport",5.6,884.0,51,"Nov 14, 2014",Wolves,18000000,0,94953,2014-11-14,2014
tt1403865,True Grit,True Grit,2010,110.0,"Adventure,Drama,Western",7.6,284034.0,29,"Dec 22, 2010",True Grit,35000000,171243005,252276928,2010-12-22,2010
tt1403981,Remember Me,Remember Me,2010,113.0,"Drama,Romance",7.1,129443.0,51,"Mar 12, 2010",Remember Me,16000000,19068240,56506120,2010-03-12,2010
tt4843358,Remember Me,Remember Me,2016,85.0,Comedy,5.2,72.0,51,"Mar 12, 2010",Remember Me,16000000,19068240,56506120,2010-03-12,2010
tt1405500,For Colored Girls,For Colored Girls,2010,133.0,Drama,6.1,6728.0,67,"Nov 5, 2010",For Colored Girls,21000000,37729698,38017873,2010-11-05,2010
tt1407061,Just Wright,Just Wright,2010,100.0,"Comedy,Romance,Sport",5.9,12466.0,85,"May 14, 2010",Just Wright,12000000,21540363,21867665,2010-05-14,2010
tt1408101,Star Trek Into Darkness,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",7.7,445535.0,68,"May 16, 2013",Star Trek Into Darkness,190000000,228778661,467381584,2013-05-16,2013
tt1408253,Ride Along,Ride Along,2014,99.0,"Action,Comedy,Crime",6.2,94529.0,67,"Jan 17, 2014",Ride Along,25000000,134202565,153733800,2014-01-17,2014
tt2263520,Ride Along,Ride Along,2012,87.0,Action,4.4,14.0,67,"Jan 17, 2014",Ride Along,25000000,134202565,153733800,2014-01-17,2014
tt1409024,Men in Black 3,Men in Black 3,2012,106.0,"Action,Adventure,Comedy",6.8,309879.0,35,"May 25, 2012",Men in Black 3,215000000,179020854,654213485,2012-05-25,2012
tt1411238,No Strings Attached,No Strings Attached,2011,108.0,"Comedy,Romance",6.2,197663.0,84,"Jan 21, 2011",No Strings Attached,25000000,70662220,149228078,2011-01-21,2011
tt6598256,No Strings Attached,No Strings Attached,2017,73.0,"Comedy,Drama,Romance",,,84,"Jan 21, 2011",No Strings Attached,25000000,70662220,149228078,2011-01-21,2011
tt1411250,Riddick,Riddick,2013,119.0,"Action,Adventure,Sci-Fi",6.4,144821.0,66,"Sep 6, 2013",Riddick,38000000,42025135,94763758,2013-09-06,2013
tt1411664,Bucky Larson: Born to Be a Star,Bucky Larson: Born to Be a Star,2011,97.0,Comedy,3.3,10648.0,78,"Sep 9, 2011",Bucky Larson: Born to Be a Star,10000000,2529395,2529395,2011-09-09,2011
tt1411697,The Hangover Part II,The Hangover Part II,2011,102.0,"Comedy,Mystery",6.5,432800.0,39,"May 26, 2011",The Hangover Part II,80000000,254464305,586464305,2011-05-26,2011
tt1411704,Hop,Hop,2011,95.0,"Adventure,Animation,Comedy",5.4,28893.0,27,"Apr 1, 2011",Hop,63000000,108085305,188657593,2011-04-01,2011
tt1412386,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel,2011,124.0,"Comedy,Drama,Romance",7.3,85811.0,55,"May 4, 2012",The Best Exotic Marigold Hotel,10000000,46383639,134639780,2012-05-04,2012
tt1412528,Table 19,Table 19,2017,87.0,"Comedy,Drama,Romance",5.8,22751.0,45,"Mar 3, 2017",Table 19,5000000,3614896,4620399,2017-03-03,2017
tt1413492,12 Strong,12 Strong,2018,130.0,"Action,Drama,History",6.6,50155.0,64,"Jan 19, 2018",12 Strong,35000000,45819713,71118378,2018-01-19,2018
tt1413495,Paranoia,Paranoia,2013,106.0,"Drama,Thriller",5.7,33149.0,19,"Aug 16, 2013",Paranoia,40000000,7388654,16340767,2013-08-16,2013
tt1904995,Paranoia,Paranoia,2012,87.0,Thriller,5.3,26.0,19,"Aug 16, 2013",Paranoia,40000000,7388654,16340767,2013-08-16,2013
tt4025788,Paranoia,Paranoia,2014,85.0,"Horror,Mystery,Thriller",,,19,"Aug 16, 2013",Paranoia,40000000,7388654,16340767,2013-08-16,2013
tt6338350,Paranoia,Paranoia,2016,60.0,Thriller,,,19,"Aug 16, 2013",Paranoia,40000000,7388654,16340767,2013-08-16,2013
tt8045822,Paranoia,Paranoia,2015,84.0,Horror,,,19,"Aug 16, 2013",Paranoia,40000000,7388654,16340767,2013-08-16,2013
tt1414378,Tracker,Tracker,2010,102.0,"Action,Adventure,Drama",6.5,3460.0,4,"Dec 31, 2011",Tracker,6500000,0,3149,2011-12-31,2011
tt1414382,You Again,You Again,2010,105.0,"Comedy,Family,Romance",5.8,46690.0,78,"Sep 24, 2010",You Again,20000000,25702053,32838945,2010-09-24,2010
tt1416801,Kill the Irishman,Kill the Irishman,2011,106.0,"Biography,Crime,Drama",7.1,41504.0,32,"Mar 11, 2011",Kill the Irishman,12000000,1188194,1188194,2011-03-11,2011
tt1418377,"I, Frankenstein","I, Frankenstein",2014,92.0,"Action,Fantasy,Horror",5.1,74910.0,14,"Jan 24, 2014","I, Frankenstein",65000000,19075290,74575290,2014-01-24,2014
tt1418646,Beneath Hill 60,Beneath Hill 60,2010,122.0,"Drama,History,War",7.1,6903.0,20,"Jun 17, 2014",Beneath Hill 60,9000000,0,3440939,2014-06-17,2014
tt1421051,Somewhere,Somewhere,2010,97.0,"Comedy,Drama",6.3,40250.0,42,"Dec 22, 2010",Somewhere,7000000,1785645,17023121,2010-12-22,2010
tt1422136,A Lonely Place to Die,A Lonely Place to Die,2011,99.0,"Adventure,Crime,Thriller",6.3,25547.0,56,"Mar 20, 2012",A Lonely Place to Die,4000000,0,442550,2012-03-20,2012
tt1423894,Barney's Version,Barney's Version,2010,134.0,"Comedy,Drama",7.3,23058.0,86,"Jan 14, 2011",Barney's Version,30000000,7502560,8845575,2011-01-14,2011
tt1423995,Stone,Stone,2010,105.0,"Drama,Thriller",5.4,38667.0,50,"Oct 8, 2010",Stone,22000000,1810078,4065020,2010-10-08,2010
tt2156825,Stone,Kamen,2012,90.0,"Crime,Drama,Thriller",5.6,607.0,50,"Oct 8, 2010",Stone,22000000,1810078,4065020,2010-10-08,2010
tt2355884,Stone,Stone,2012,114.0,"Action,Sci-Fi",,,50,"Oct 8, 2010",Stone,22000000,1810078,4065020,2010-10-08,2010
tt1424381,Predators,Predators,2010,107.0,"Action,Adventure,Sci-Fi",6.4,199764.0,35,"Jul 9, 2010",Predators,40000000,52000688,127234389,2010-07-09,2010
tt1425922,Black Nativity,Black Nativity,2013,93.0,"Drama,Family,Music",4.6,1901.0,63,"Nov 27, 2013",Black Nativity,17500000,7018188,7285135,2013-11-27,2013
tt1428538,Hansel & Gretel: Witch Hunters,Hansel & Gretel: Witch Hunters,2013,88.0,"Action,Fantasy,Horror",6.1,183387.0,27,"Jan 25, 2013",Hansel & Gretel: Witch Hunters,50000000,55703475,214949716,2013-01-25,2013
tt1430132,The Wolverine,The Wolverine,2013,126.0,"Action,Adventure,Sci-Fi",6.7,401286.0,8,"Jul 26, 2013",The Wolverine,115000000,132556852,416456852,2013-07-26,2013
tt1430607,Arthur Christmas,Arthur Christmas,2011,97.0,"Adventure,Animation,Comedy",7.1,45439.0,14,"Nov 23, 2011",Arthur Christmas,85000000,46462469,149717124,2011-11-23,2011
tt1430612,Brick Mansions,Brick Mansions,2014,90.0,"Action,Crime",5.7,37528.0,69,"Apr 25, 2014",Brick Mansions,28000000,20396829,73421224,2014-04-25,2014
tt1430615,Big Miracle,Big Miracle,2012,107.0,"Biography,Drama,Family",6.5,17585.0,99,"Feb 3, 2012",Big Miracle,40000000,20157300,25268680,2012-02-03,2012
tt1430626,The Pirates! Band of Misfits,The Pirates! In an Adventure with Scientists!,2012,88.0,"Adventure,Animation,Comedy",6.7,41958.0,34,"Apr 27, 2012",The Pirates! Band of Misfits,55000000,31051126,136143605,2012-04-27,2012
tt1431045,Deadpool,Deadpool,2016,108.0,"Action,Adventure,Comedy",8.0,820847.0,56,"Feb 12, 2016",Deadpool,58000000,363070709,801025593,2016-02-12,2016
tt1431065,Forget Me Not,Forget Me Not,2010,93.0,Romance,6.6,1835.0,44,"May 24, 2011",Forget Me Not,1300000,0,13465,2011-05-24,2011
tt1788440,Forget Me Not,Shin-san Tankoumachi no serenâde,2010,109.0,Drama,7.3,15.0,44,"May 24, 2011",Forget Me Not,1300000,0,13465,2011-05-24,2011
tt3089954,Forget Me Not,Forget Me Not,2014,90.0,"Comedy,Drama,Family",,,44,"May 24, 2011",Forget Me Not,1300000,0,13465,2011-05-24,2011
tt4134856,Forget Me Not,Forget Me Not,2014,102.0,"Adventure,Drama",5.6,51.0,44,"May 24, 2011",Forget Me Not,1300000,0,13465,2011-05-24,2011
tt5512456,Forget Me Not,Forget Me Not,2016,83.0,Documentary,7.1,15.0,44,"May 24, 2011",Forget Me Not,1300000,0,13465,2011-05-24,2011
tt7142012,Forget Me Not,Forget Me Not,2010,94.0,"Drama,Horror",,,44,"May 24, 2011",Forget Me Not,1300000,0,13465,2011-05-24,2011
tt1431181,Another Year,Another Year,2010,129.0,"Comedy,Drama",7.3,26273.0,8,"Dec 29, 2010",Another Year,8000000,3205706,20005613,2010-12-29,2010
tt3508808,Another Year,Eshche odin god,2014,107.0,"Drama,Romance",6.6,294.0,8,"Dec 29, 2010",Another Year,8000000,3205706,20005613,2010-12-29,2010
tt5886728,Another Year,You yi nian,2016,181.0,Documentary,7.2,40.0,8,"Dec 29, 2010",Another Year,8000000,3205706,20005613,2010-12-29,2010
tt1433108,Faster,Faster,2010,98.0,"Action,Crime,Drama",6.5,93618.0,53,"Nov 24, 2010",Faster,24000000,23240020,35792945,2010-11-24,2010
tt1433822,The Apparition,The Apparition,2012,83.0,"Horror,Thriller",4.1,18112.0,4,"Aug 24, 2012",The Apparition,17000000,4936819,10637281,2012-08-24,2012
tt6559390,The Apparition,L'apparition,2018,144.0,Drama,6.4,873.0,4,"Aug 24, 2012",The Apparition,17000000,4936819,10637281,2012-08-24,2012
tt1436562,Rio,Rio,2011,96.0,"Adventure,Animation,Comedy",6.9,191621.0,46,"Apr 15, 2011",Rio,90000000,143619809,487519809,2011-04-15,2011
tt2614250,Rio,Rio,2012,90.0,Documentary,8.3,14.0,46,"Apr 15, 2011",Rio,90000000,143619809,487519809,2011-04-15,2011
tt5734820,Rio,Rio,2017,87.0,Drama,2.6,7.0,46,"Apr 15, 2011",Rio,90000000,143619809,487519809,2011-04-15,2011
tt1438176,Fright Night,Fright Night,2011,106.0,"Comedy,Horror",6.4,94555.0,58,"Aug 19, 2011",Fright Night,30000000,18298649,40520649,2011-08-19,2011
tt1438254,Charlie St. Cloud,Charlie St. Cloud,2010,99.0,"Drama,Fantasy,Romance",6.5,55016.0,31,"Jul 30, 2010",Charlie St. Cloud,44000000,31206263,48478084,2010-07-30,2010
tt1440129,Battleship,Battleship,2012,131.0,"Action,Adventure,Sci-Fi",5.8,225342.0,32,"May 18, 2012",Battleship,220000000,65233400,313477717,2012-05-18,2012
tt1440161,A Little Bit of Heaven,A Little Bit of Heaven,2011,106.0,"Comedy,Drama,Fantasy",6.3,26441.0,39,"May 4, 2012",A Little Bit of Heaven,12500000,10011,1100287,2012-05-04,2012
tt1440292,Submarine,Submarine,2010,97.0,"Comedy,Drama,Romance",7.3,79810.0,9,"Jun 3, 2011",Submarine,1900000,467602,4581937,2011-06-03,2011
tt1440728,The American,The American,2010,105.0,"Crime,Drama,Thriller",6.3,86863.0,51,"Sep 1, 2010",The American,20000000,35606376,67950723,2010-09-01,2010
tt1441326,Martha Marcy May Marlene,Martha Marcy May Marlene,2011,102.0,"Drama,Mystery,Thriller",6.9,45873.0,42,"Oct 21, 2011",Martha Marcy May Marlene,1000000,2981038,5438911,2011-10-21,2011
tt1441395,Under the Skin,Under the Skin,2013,108.0,"Drama,Horror,Sci-Fi",6.3,113196.0,42,"Apr 4, 2014",Under the Skin,13300000,2614251,7229933,2014-04-04,2014
tt1441951,Quartet,Quartet,2012,94.0,"Comedy,Drama",6.8,17979.0,90,"Jan 11, 2013",Quartet,11000000,18388357,56178935,2013-01-11,2013
tt1441953,Testament of Youth,Testament of Youth,2014,129.0,"Biography,Drama,History",7.3,23632.0,82,"Jun 5, 2015",Testament of Youth,10000000,1822250,6646669,2015-06-05,2015
tt1446192,Rise of the Guardians,Rise of the Guardians,2012,97.0,"Action,Adventure,Animation",7.3,145281.0,2,"Nov 21, 2012",Rise of the Guardians,145000000,103412758,306900902,2012-11-21,2012
tt1446714,Prometheus,Prometheus,2012,124.0,"Adventure,Mystery,Sci-Fi",7.0,538720.0,75,"Jun 8, 2012",Prometheus,125000000,126477084,402448265,2012-06-08,2012
tt1447793,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,2010,84.0,"Comedy,Romance",5.8,5461.0,26,"May 1, 2010",My Girlfriend's Boyfriend,1400000,0,0,2010-05-01,2010
tt1448755,Killer Elite,Killer Elite,2011,116.0,"Action,Crime,Thriller",6.5,117711.0,38,"Sep 23, 2011",Killer Elite,70000000,25124986,65409046,2011-09-23,2011
tt1449283,Winnie the Pooh,Winnie the Pooh,2011,63.0,"Adventure,Animation,Comedy",7.2,19605.0,39,"Jul 15, 2011",Winnie the Pooh,30000000,26692846,50145607,2011-07-15,2011
tt1453405,Monsters University,Monsters University,2013,104.0,"Adventure,Animation,Comedy",7.3,291887.0,53,"Jun 21, 2013",Monsters University,200000000,268488329,743588329,2013-06-21,2013
tt1454029,The Help,The Help,2011,146.0,Drama,8.1,392699.0,63,"Aug 10, 2011",The Help,25000000,169705587,213120004,2011-08-10,2011
tt1454468,Gravity,Gravity,2013,91.0,"Drama,Sci-Fi,Thriller",7.7,710018.0,16,"Oct 4, 2013",Gravity,110000000,274092705,693698673,2013-10-04,2013
tt1455256,The Wall,The Wall,2010,78.0,Documentary,9.2,8.0,29,"May 12, 2017",The Wall,3000000,1803064,4495262,2017-05-12,2017
tt1745686,The Wall,Die Wand,2012,108.0,"Drama,Fantasy,Mystery",6.8,5484.0,29,"May 12, 2017",The Wall,3000000,1803064,4495262,2017-05-12,2017
tt4218696,The Wall,The Wall,2017,88.0,"Action,Drama,Thriller",6.2,20391.0,29,"May 12, 2017",The Wall,3000000,1803064,4495262,2017-05-12,2017
tt4778274,The Wall,The Wall,2015,75.0,Documentary,,,29,"May 12, 2017",The Wall,3000000,1803064,4495262,2017-05-12,2017
tt4805936,The Wall,Qiang,2015,83.0,Documentary,,,29,"May 12, 2017",The Wall,3000000,1803064,4495262,2017-05-12,2017
tt6060874,The Wall,The Wall,2016,73.0,Drama,6.7,12.0,29,"May 12, 2017",The Wall,3000000,1803064,4495262,2017-05-12,2017
tt6567616,The Wall,The Wall,2016,34.0,Documentary,,,29,"May 12, 2017",The Wall,3000000,1803064,4495262,2017-05-12,2017
tt6845582,The Wall,The Wall,2017,5.0,Documentary,,,29,"May 12, 2017",The Wall,3000000,1803064,4495262,2017-05-12,2017
tt1457767,The Conjuring,The Conjuring,2013,112.0,"Horror,Mystery,Thriller",7.5,397233.0,93,"Jul 19, 2013",The Conjuring,20000000,137400141,318000141,2013-07-19,2013
tt1458169,Kidnap,Kidnap,2017,95.0,"Crime,Drama,Thriller",5.9,28898.0,69,"Aug 4, 2017",Kidnap,21000000,30718107,34836080,2017-08-04,2017
tt9603698,Kidnap,Kidnap,2012,50.0,"Horror,Thriller",,,69,"Aug 4, 2017",Kidnap,21000000,30718107,34836080,2017-08-04,2017
tt1458175,The Next Three Days,The Next Three Days,2010,133.0,"Action,Crime,Drama",7.4,168066.0,49,"Nov 19, 2010",The Next Three Days,30000000,21148651,67255916,2010-11-19,2010
tt1460743,Reign of Assassins,Jian yu,2010,117.0,"Action,Adventure",6.9,6990.0,28,"Nov 1, 2016",Reign of Assassins,14000000,0,11354230,2016-11-01,2016
tt1460798,Henry & Me,Henry & Me,2014,67.0,"Animation,Family",6.2,132.0,91,"Aug 18, 2014",Henry & Me,5000000,0,0,2014-08-18,2014
tt1462041,Dream House,Dream House,2011,84.0,"Drama,Mystery,Thriller",6.0,59714.0,80,"Sep 30, 2011",Dream House,50000000,21302340,41642166,2011-09-30,2011
tt1462054,Letters to God,Letters to God,2010,110.0,"Drama,Family",6.3,4443.0,25,"Apr 9, 2010",Letters to God,3000000,2848587,3237452,2010-04-09,2010
tt1462758,Buried,Buried,2010,95.0,"Drama,Mystery,Thriller",7.0,139426.0,2,"Sep 24, 2010",Buried,1987650,1044143,21270290,2010-09-24,2010
tt3568352,Buried,Buried,2014,88.0,Documentary,,,2,"Sep 24, 2010",Buried,1987650,1044143,21270290,2010-09-24,2010
tt4540326,Buried,Buried,2011,95.0,Thriller,6.0,5.0,2,"Sep 24, 2010",Buried,1987650,1044143,21270290,2010-09-24,2010
tt1462769,The Odd Life of Timothy Green,The Odd Life of Timothy Green,2012,105.0,"Comedy,Drama,Family",6.6,42770.0,36,"Aug 15, 2012",The Odd Life of Timothy Green,40000000,51853450,55249159,2012-08-15,2012
tt1464174,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",2011,107.0,"Action,Comedy,Crime",4.4,23520.0,1,"Feb 18, 2011","Big Mommas: Like Father, Like Son",32000000,37915414,82332450,2011-02-18,2011
tt1464580,Stake Land,Stake Land,2010,98.0,"Drama,Horror,Sci-Fi",6.5,38749.0,47,"Apr 22, 2011",Stake Land,4000000,33245,679482,2011-04-22,2011
tt1465490,Joy,Joy,2010,75.0,Drama,6.1,233.0,88,"Dec 25, 2015",Joy,60000000,56451232,101134059,2015-12-25,2015
tt2327665,Joy,Joy,2012,53.0,Documentary,,,88,"Dec 25, 2015",Joy,60000000,56451232,101134059,2015-12-25,2015
tt2446980,Joy,Joy,2015,124.0,Drama,6.6,118086.0,88,"Dec 25, 2015",Joy,60000000,56451232,101134059,2015-12-25,2015
tt2495188,Joy,Hara,2012,80.0,MISSING,5.8,28.0,88,"Dec 25, 2015",Joy,60000000,56451232,101134059,2015-12-25,2015
tt6180144,Joy,Joy,2016,80.0,Drama,7.1,34.0,88,"Dec 25, 2015",Joy,60000000,56451232,101134059,2015-12-25,2015
tt8731858,Joy,Joy,2018,4.0,Documentary,,,88,"Dec 25, 2015",Joy,60000000,56451232,101134059,2015-12-25,2015
tt8917752,Joy,Joy,2018,99.0,Drama,6.5,430.0,88,"Dec 25, 2015",Joy,60000000,56451232,101134059,2015-12-25,2015
tt1467328,Freedom,Freedom,2012,100.0,"Crime,Drama,Thriller",,,69,"Jun 5, 2015",Freedom,14500000,0,872757,2015-06-05,2015
tt2028482,Freedom,Freedom,2011,88.0,Documentary,7.0,24.0,69,"Jun 5, 2015",Freedom,14500000,0,872757,2015-06-05,2015
tt2584018,Freedom,Freedom,2014,94.0,"Drama,Music",6.2,1371.0,69,"Jun 5, 2015",Freedom,14500000,0,872757,2015-06-05,2015
tt3612004,Freedom,Freedom,2014,48.0,"Action,Comedy",,,69,"Jun 5, 2015",Freedom,14500000,0,872757,2015-06-05,2015
tt4701906,Freedom,Freiheit,2017,100.0,Drama,6.0,97.0,69,"Jun 5, 2015",Freedom,14500000,0,872757,2015-06-05,2015
tt6620232,Freedom,Freedom,2016,102.0,Documentary,,,69,"Jun 5, 2015",Freedom,14500000,0,872757,2015-06-05,2015
tt7162388,Freedom,Freedom,2017,62.0,"Biography,Crime,Documentary",,,69,"Jun 5, 2015",Freedom,14500000,0,872757,2015-06-05,2015
tt1469304,Baywatch,Baywatch,2017,116.0,"Action,Comedy,Crime",5.6,137528.0,86,"May 25, 2017",Baywatch,60000000,58060186,175863783,2017-05-25,2017
tt1470020,Redemption Road,Redemption Road,2010,95.0,Drama,5.8,479.0,64,"Aug 26, 2011",Redemption Road,2300000,29384,29384,2011-08-26,2011
tt1470023,MacGruber,MacGruber,2010,90.0,"Action,Comedy,Romance",5.5,39782.0,42,"May 21, 2010",MacGruber,10000000,8525600,8629895,2010-05-21,2010
tt1470827,Monsters,Monsters,2010,94.0,"Drama,Sci-Fi,Thriller",6.4,84332.0,50,"Oct 29, 2010",Monsters,500000,237301,5639730,2010-10-29,2010
