,tconst,primary_title,original_title_x,start_year,runtime_minutes,genres,averagerating,numvotes,id,release_date_x,movie,production_budget,domestic_gross,worldwide_gross,release_year,genre_ids,tmdb_id,original_language,original_title_y,popularity,release_date_y,title,vote_average,vote_count
1586,tt2075392,Home,Yurt,2011,76.0,Drama,6.0,96.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[27, 18, 10751]",381507,en,Home,0.6,2016-03-01,Home,4.7,14
1587,tt2075392,Home,Yurt,2011,76.0,Drama,6.0,96.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[18],388223,en,Home,0.6,2016-03-17,Home,4.5,2
1588,tt2075392,Home,Yurt,2011,76.0,Drama,6.0,96.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[878],496256,en,Home,0.6,2017-04-30,Home,4.0,1
1595,tt2093100,Home,Dom,2011,127.0,Drama,7.5,1049.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[],237303,en,Home,0.84,2013-11-22,Home,7.0,2
1596,tt2093100,Home,Dom,2011,127.0,Drama,7.5,1049.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,2015-03-27,Home,6.8,2372
1597,tt2093100,Home,Dom,2011,127.0,Drama,7.5,1049.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[],409371,en,Home,0.672,2016-08-01,Home,7.0,1
1598,tt2093100,Home,Dom,2011,127.0,Drama,7.5,1049.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[27, 18, 10751]",381507,en,Home,0.6,2016-03-01,Home,4.7,14
1599,tt2093100,Home,Dom,2011,127.0,Drama,7.5,1049.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[18],388223,en,Home,0.6,2016-03-17,Home,4.5,2
1600,tt2093100,Home,Dom,2011,127.0,Drama,7.5,1049.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[878],496256,en,Home,0.6,2017-04-30,Home,4.0,1
1601,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",6.6,85831.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[],237303,en,Home,0.84,2013-11-22,Home,7.0,2
1602,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",6.6,85831.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,2015-03-27,Home,6.8,2372
1603,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",6.6,85831.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[],409371,en,Home,0.672,2016-08-01,Home,7.0,1
1604,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",6.6,85831.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[27, 18, 10751]",381507,en,Home,0.6,2016-03-01,Home,4.7,14
1605,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",6.6,85831.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[18],388223,en,Home,0.6,2016-03-17,Home,4.5,2
1606,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",6.6,85831.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[878],496256,en,Home,0.6,2017-04-30,Home,4.0,1
1607,tt2372760,Home,Hemma,2013,90.0,"Drama,Romance",6.8,306.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[],237303,en,Home,0.84,2013-11-22,Home,7.0,2
1608,tt2372760,Home,Hemma,2013,90.0,"Drama,Romance",6.8,306.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,2015-03-27,Home,6.8,2372
1609,tt2372760,Home,Hemma,2013,90.0,"Drama,Romance",6.8,306.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[],409371,en,Home,0.672,2016-08-01,Home,7.0,1
1610,tt2372760,Home,Hemma,2013,90.0,"Drama,Romance",6.8,306.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[27, 18, 10751]",381507,en,Home,0.6,2016-03-01,Home,4.7,14
1611,tt2372760,Home,Hemma,2013,90.0,"Drama,Romance",6.8,306.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[18],388223,en,Home,0.6,2016-03-17,Home,4.5,2
1612,tt2372760,Home,Hemma,2013,90.0,"Drama,Romance",6.8,306.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[878],496256,en,Home,0.6,2017-04-30,Home,4.0,1
1613,tt2393825,Home,Home,2013,112.0,Drama,7.0,140.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[],237303,en,Home,0.84,2013-11-22,Home,7.0,2
1614,tt2393825,Home,Home,2013,112.0,Drama,7.0,140.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,2015-03-27,Home,6.8,2372
1615,tt2393825,Home,Home,2013,112.0,Drama,7.0,140.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[],409371,en,Home,0.672,2016-08-01,Home,7.0,1
1616,tt2393825,Home,Home,2013,112.0,Drama,7.0,140.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[27, 18, 10751]",381507,en,Home,0.6,2016-03-01,Home,4.7,14
1617,tt2393825,Home,Home,2013,112.0,Drama,7.0,140.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[18],388223,en,Home,0.6,2016-03-17,Home,4.5,2
1618,tt2393825,Home,Home,2013,112.0,Drama,7.0,140.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[878],496256,en,Home,0.6,2017-04-30,Home,4.0,1
1619,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[],237303,en,Home,0.84,2013-11-22,Home,7.0,2
1620,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,2015-03-27,Home,6.8,2372
1621,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[],409371,en,Home,0.672,2016-08-01,Home,7.0,1
1622,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[27, 18, 10751]",381507,en,Home,0.6,2016-03-01,Home,4.7,14
1623,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[18],388223,en,Home,0.6,2016-03-17,Home,4.5,2
1624,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[878],496256,en,Home,0.6,2017-04-30,Home,4.0,1
1649,tt4047846,Home,Home,2016,103.0,Drama,7.2,811.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[],237303,en,Home,0.84,2013-11-22,Home,7.0,2
1650,tt4047846,Home,Home,2016,103.0,Drama,7.2,811.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,2015-03-27,Home,6.8,2372
1651,tt4047846,Home,Home,2016,103.0,Drama,7.2,811.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[],409371,en,Home,0.672,2016-08-01,Home,7.0,1
1652,tt4047846,Home,Home,2016,103.0,Drama,7.2,811.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[27, 18, 10751]",381507,en,Home,0.6,2016-03-01,Home,4.7,14
1653,tt4047846,Home,Home,2016,103.0,Drama,7.2,811.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[18],388223,en,Home,0.6,2016-03-17,Home,4.5,2
1654,tt4047846,Home,Home,2016,103.0,Drama,7.2,811.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[878],496256,en,Home,0.6,2017-04-30,Home,4.0,1
1703,tt8601408,Home,Dom,2018,71.0,"Drama,Romance,Thriller",8.4,32.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[],237303,en,Home,0.84,2013-11-22,Home,7.0,2
1704,tt8601408,Home,Dom,2018,71.0,"Drama,Romance,Thriller",8.4,32.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,2015-03-27,Home,6.8,2372
1705,tt8601408,Home,Dom,2018,71.0,"Drama,Romance,Thriller",8.4,32.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[],409371,en,Home,0.672,2016-08-01,Home,7.0,1
1706,tt8601408,Home,Dom,2018,71.0,"Drama,Romance,Thriller",8.4,32.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,"[27, 18, 10751]",381507,en,Home,0.6,2016-03-01,Home,4.7,14
1707,tt8601408,Home,Dom,2018,71.0,"Drama,Romance,Thriller",8.4,32.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[18],388223,en,Home,0.6,2016-03-17,Home,4.5,2
1708,tt8601408,Home,Dom,2018,71.0,"Drama,Romance,Thriller",8.4,32.0,44,2015-03-27,Home,130000000,177397510,385997896,2015,[878],496256,en,Home,0.6,2017-04-30,Home,4.0,1
1716,tt2955096,Happy Christmas,Happy Christmas,2014,82.0,"Comedy,Drama",5.5,7217.0,4,2014-07-25,Happy Christmas,70000,30312,30312,2014,"[35, 18]",244534,en,Happy Christmas,5.767,2014-06-26,Happy Christmas,5.1,95
1717,tt2077772,Hush,Ja saapuu oikea yö,2012,103.0,"Drama,Thriller",4.5,244.0,22,2016-04-08,Hush,1000000,0,0,2016,[27],467110,en,Hush,0.6,2015-03-27,Hush,6.0,1
1718,tt2077772,Hush,Ja saapuu oikea yö,2012,103.0,"Drama,Thriller",4.5,244.0,22,2016-04-08,Hush,1000000,0,0,2016,"[27, 53]",376570,en,Hush,12.194,2016-03-12,Hush,6.8,2147
1719,tt4828062,Hush,Hush,2015,100.0,Documentary,4.8,13.0,22,2016-04-08,Hush,1000000,0,0,2016,[27],467110,en,Hush,0.6,2015-03-27,Hush,6.0,1
1720,tt4828062,Hush,Hush,2015,100.0,Documentary,4.8,13.0,22,2016-04-08,Hush,1000000,0,0,2016,"[27, 53]",376570,en,Hush,12.194,2016-03-12,Hush,6.8,2147
1721,tt5022702,Hush,Hush,2016,82.0,"Horror,Thriller",6.6,79100.0,22,2016-04-08,Hush,1000000,0,0,2016,[27],467110,en,Hush,0.6,2015-03-27,Hush,6.0,1
1722,tt5022702,Hush,Hush,2016,82.0,"Horror,Thriller",6.6,79100.0,22,2016-04-08,Hush,1000000,0,0,2016,"[27, 53]",376570,en,Hush,12.194,2016-03-12,Hush,6.8,2147
1725,tt2080374,Steve Jobs,Steve Jobs,2015,122.0,"Biography,Drama",7.2,138668.0,60,2015-10-09,Steve Jobs,30000000,17766658,35579007,2015,"[18, 36]",321697,en,Steve Jobs,8.895,2015-10-09,Steve Jobs,6.8,2572
1726,tt2083355,The Best Man Holiday,The Best Man Holiday,2013,123.0,"Comedy,Drama",6.7,13967.0,73,2013-11-15,The Best Man Holiday,17000000,70525195,72835710,2013,[35],146304,en,The Best Man Holiday,8.581,2013-11-15,The Best Man Holiday,6.6,145
1727,tt2083383,Trouble with the Curve,Trouble with the Curve,2012,111.0,"Drama,Sport",6.8,56129.0,18,2012-09-21,Trouble with the Curve,60000000,35763137,47818913,2012,"[18, 10749]",87825,en,Trouble with the Curve,8.548,2012-09-21,Trouble with the Curve,6.7,613
1728,tt2084970,The Imitation Game,The Imitation Game,2014,114.0,"Biography,Drama,Thriller",8.0,620834.0,6,2014-11-28,The Imitation Game,15000000,91125143,227740463,2014,"[36, 18, 53, 10752]",205596,en,The Imitation Game,33.078,2014-12-19,The Imitation Game,8.1,10396
1729,tt2090488,Down and Dangerous,Down and Dangerous,2013,95.0,"Crime,Thriller",5.2,846.0,22,2014-02-14,Down and Dangerous,50000,0,0,2014,"[80, 53, 18]",164286,en,Down and Dangerous,2.6210000000000004,2014-02-14,Down and Dangerous,4.3,9
1730,tt2091256,Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,2017,89.0,"Action,Animation,Comedy",6.2,21903.0,59,2017-06-02,Captain Underpants: The First Epic Movie,38000000,73921000,126577874,2017,"[28, 16, 35, 10751]",268531,en,Captain Underpants: The First Epic Movie,18.31,2017-06-02,Captain Underpants: The First Epic Movie,6.0,587
1731,tt2091427,Treading Water,The Boy Who Smells Like Fish,2013,92.0,"Comedy,Drama",6.2,515.0,15,2015-03-10,Treading Water,4700000,0,0,2015,"[18, 35]",166624,en,Treading Water,1.39,2015-03-13,Treading Water,6.2,7
1738,tt3474788,The Gift,An Bronntanas,2014,113.0,"Action,Drama,Thriller",7.5,489.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,[878],133194,en,The Gift,1.304,2010-04-08,The Gift,6.6,7
1739,tt3474788,The Gift,An Bronntanas,2014,113.0,"Action,Drama,Thriller",7.5,489.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,"[10749, 18]",384205,en,The Gift,0.6,2014-07-26,The Gift,5.8,6
1740,tt3474788,The Gift,An Bronntanas,2014,113.0,"Action,Drama,Thriller",7.5,489.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,"[53, 9648]",328425,en,The Gift,12.097000000000001,2015-08-07,The Gift,6.7,1797
1741,tt3474788,The Gift,An Bronntanas,2014,113.0,"Action,Drama,Thriller",7.5,489.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,[18],525355,en,The Gift,0.631,2015-06-19,The Gift,9.0,1
1742,tt4178092,The Gift,The Gift,2015,108.0,"Drama,Mystery,Thriller",7.1,123834.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,[878],133194,en,The Gift,1.304,2010-04-08,The Gift,6.6,7
1743,tt4178092,The Gift,The Gift,2015,108.0,"Drama,Mystery,Thriller",7.1,123834.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,"[10749, 18]",384205,en,The Gift,0.6,2014-07-26,The Gift,5.8,6
1744,tt4178092,The Gift,The Gift,2015,108.0,"Drama,Mystery,Thriller",7.1,123834.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,"[53, 9648]",328425,en,The Gift,12.097000000000001,2015-08-07,The Gift,6.7,1797
1745,tt4178092,The Gift,The Gift,2015,108.0,"Drama,Mystery,Thriller",7.1,123834.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,[18],525355,en,The Gift,0.631,2015-06-19,The Gift,9.0,1
1746,tt4420962,The Gift,The Gift,2017,82.0,Drama,6.0,17.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,[878],133194,en,The Gift,1.304,2010-04-08,The Gift,6.6,7
1747,tt4420962,The Gift,The Gift,2017,82.0,Drama,6.0,17.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,"[10749, 18]",384205,en,The Gift,0.6,2014-07-26,The Gift,5.8,6
1748,tt4420962,The Gift,The Gift,2017,82.0,Drama,6.0,17.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,"[53, 9648]",328425,en,The Gift,12.097000000000001,2015-08-07,The Gift,6.7,1797
1749,tt4420962,The Gift,The Gift,2017,82.0,Drama,6.0,17.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,[18],525355,en,The Gift,0.631,2015-06-19,The Gift,9.0,1
1750,tt6354904,The Gift,The Gift,2016,56.0,Documentary,6.2,6.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,[878],133194,en,The Gift,1.304,2010-04-08,The Gift,6.6,7
1751,tt6354904,The Gift,The Gift,2016,56.0,Documentary,6.2,6.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,"[10749, 18]",384205,en,The Gift,0.6,2014-07-26,The Gift,5.8,6
1752,tt6354904,The Gift,The Gift,2016,56.0,Documentary,6.2,6.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,"[53, 9648]",328425,en,The Gift,12.097000000000001,2015-08-07,The Gift,6.7,1797
1753,tt6354904,The Gift,The Gift,2016,56.0,Documentary,6.2,6.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,[18],525355,en,The Gift,0.631,2015-06-19,The Gift,9.0,1
1758,tt8474974,The Gift,The Gift,2018,118.0,Drama,8.0,34.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,[878],133194,en,The Gift,1.304,2010-04-08,The Gift,6.6,7
1759,tt8474974,The Gift,The Gift,2018,118.0,Drama,8.0,34.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,"[10749, 18]",384205,en,The Gift,0.6,2014-07-26,The Gift,5.8,6
1760,tt8474974,The Gift,The Gift,2018,118.0,Drama,8.0,34.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,"[53, 9648]",328425,en,The Gift,12.097000000000001,2015-08-07,The Gift,6.7,1797
1761,tt8474974,The Gift,The Gift,2018,118.0,Drama,8.0,34.0,63,2015-08-07,The Gift,5000000,43787265,58978477,2015,[18],525355,en,The Gift,0.631,2015-06-19,The Gift,9.0,1
1770,tt2091473,Promised Land,Promised Land,2012,106.0,Drama,6.6,34659.0,13,2013-01-04,Promised Land,15000000,7597898,12394562,2013,[18],133694,en,Promised Land,8.702,2012-12-28,Promised Land,6.2,378
1775,tt2095649,Grace of Monaco,Grace of Monaco,2014,103.0,"Biography,Drama,Romance",5.7,16685.0,8,2015-12-01,Grace of Monaco,30000000,0,25199891,2015,"[10749, 18]",215211,en,Grace of Monaco,6.058,2014-06-06,Grace of Monaco,6.0,352
1776,tt2096672,Dumb and Dumber To,Dumb and Dumber To,2014,109.0,"Adventure,Comedy",5.6,118646.0,1,2014-11-14,Dumb and Dumber To,40000000,86208010,156553592,2014,[35],100042,en,Dumb and Dumber To,15.964,2014-11-14,Dumb and Dumber To,5.5,1842
1777,tt2097298,"McFarland, USA","McFarland, USA",2015,129.0,"Biography,Drama,Sport",7.4,31735.0,80,2015-02-20,"McFarland, USA",17000000,44480275,45707924,2015,[18],228203,en,"McFarland, USA",8.197000000000001,2015-02-20,"McFarland, USA",7.3,358
1778,tt2099556,Antiviral,Antiviral,2012,108.0,"Horror,Sci-Fi,Thriller",5.7,11025.0,63,2013-04-12,Antiviral,3100000,0,123407,2013,"[878, 27]",125490,en,Antiviral,6.33,2013-04-12,Antiviral,5.8,152
1779,tt2101341,Dead Man Down,Dead Man Down,2013,118.0,"Action,Crime,Drama",6.5,61238.0,78,2013-03-08,Dead Man Down,30000000,10895295,19599974,2013,"[53, 28, 80, 18]",102362,en,Dead Man Down,10.349,2013-03-08,Dead Man Down,6.0,866
1780,tt2101441,Spring Breakers,Spring Breakers,2012,94.0,"Comedy,Crime,Drama",5.3,126504.0,3,2013-03-15,Spring Breakers,5000000,14124286,31149251,2013,"[18, 80]",122081,en,Spring Breakers,10.690999999999999,2013-03-15,Spring Breakers,5.0,2495
1781,tt2103254,Tammy,Tammy,2014,97.0,"Comedy,Romance",4.9,44345.0,3,2014-07-02,Tammy,20000000,84525432,96407655,2014,[35],226486,en,Tammy,10.979000000000001,2014-07-03,Tammy,5.2,735
1782,tt2103281,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,2014,130.0,"Action,Adventure,Drama",7.6,390199.0,17,2014-07-11,Dawn of the Planet of the Apes,170000000,208545589,710644566,2014,"[878, 28, 18, 53]",119450,en,Dawn of the Planet of the Apes,27.641,2014-07-11,Dawn of the Planet of the Apes,7.3,7080
1783,tt2109184,Paranormal Activity 4,Paranormal Activity 4,2012,88.0,"Horror,Mystery,Thriller",4.6,58408.0,59,2012-10-19,Paranormal Activity 4,5000000,53900335,142817992,2012,[27],82990,en,Paranormal Activity 4,8.965,2012-10-19,Paranormal Activity 4,5.4,1026
1784,tt2109248,Transformers: Age of Extinction,Transformers: Age of Extinction,2014,165.0,"Action,Adventure,Sci-Fi",5.7,283486.0,37,2014-06-27,Transformers: Age of Extinction,210000000,245439076,1104039076,2014,"[878, 28, 12]",91314,en,Transformers: Age of Extinction,20.961,2014-06-27,Transformers: Age of Extinction,5.8,4805
1785,tt2111292,Diamond Ruff,Diamond Ruff,2015,82.0,Action,4.3,65.0,80,2014-12-31,Diamond Ruff,500000,0,0,2014,[],325579,en,Diamond Ruff,0.7759999999999999,2015-01-01,Diamond Ruff,2.4,4
1786,tt2112277,Swelter,Swelter,2014,96.0,"Action,Crime,Drama",4.6,2536.0,42,2014-08-12,Swelter,8000000,0,44197,2014,"[28, 18, 53]",256687,en,Swelter,5.232,2014-04-20,Swelter,5.1,44
1787,tt2113659,Elsa & Fred,Elsa & Fred,2014,93.0,"Comedy,Drama,Romance",6.5,2711.0,24,2014-11-07,Elsa & Fred,10000000,67657,197901,2014,"[35, 10751, 10749, 18]",268171,en,Elsa & Fred,6.2410000000000005,2014-03-07,Elsa & Fred,6.2,48
1788,tt2118624,The Final Girls,The Final Girls,2015,88.0,"Comedy,Drama,Fantasy",6.6,30219.0,58,2015-11-03,The Final Girls,4500000,0,0,2015,"[35, 27]",293970,en,The Final Girls,8.362,2015-10-09,The Final Girls,6.5,619
1789,tt7011980,The Final Girls,The Final Girls,2018,45.0,"Comedy,Horror",5.4,5.0,58,2015-11-03,The Final Girls,4500000,0,0,2015,"[35, 27]",293970,en,The Final Girls,8.362,2015-10-09,The Final Girls,6.5,619
1790,tt2119532,Hacksaw Ridge,Hacksaw Ridge,2016,139.0,"Biography,Drama,History",8.1,366904.0,17,2016-11-04,Hacksaw Ridge,40000000,67209615,168904682,2016,"[18, 36, 10752]",324786,en,Hacksaw Ridge,24.074,2016-11-04,Hacksaw Ridge,8.1,6608
1791,tt2121250,Alpha,Alpha,2013,116.0,Crime,5.5,102.0,79,2018-08-17,Alpha,51000000,35851379,99624873,2018,"[12, 18]",399360,en,Alpha,24.535999999999998,2018-08-17,Alpha,5.9,1167
1792,tt3166734,Alpha,Alpha,2015,80.0,"Drama,Horror,Mystery",7.7,37.0,79,2018-08-17,Alpha,51000000,35851379,99624873,2018,"[12, 18]",399360,en,Alpha,24.535999999999998,2018-08-17,Alpha,5.9,1167
1793,tt4244998,Alpha,Alpha,2018,96.0,"Adventure,Drama,Family",6.7,41882.0,79,2018-08-17,Alpha,51000000,35851379,99624873,2018,"[12, 18]",399360,en,Alpha,24.535999999999998,2018-08-17,Alpha,5.9,1167
1795,tt2121286,Home Again,Home Again,2012,104.0,Drama,6.6,360.0,57,2017-09-08,Home Again,15000000,27020284,37336874,2017,"[35, 18, 10749]",427900,en,Home Again,10.478,2017-09-08,Home Again,5.9,659
1796,tt5719700,Home Again,Home Again,2017,97.0,"Comedy,Drama,Romance",5.8,22614.0,57,2017-09-08,Home Again,15000000,27020284,37336874,2017,"[35, 18, 10749]",427900,en,Home Again,10.478,2017-09-08,Home Again,5.9,659
1797,tt2122313,The Circle,Cirkeln,2015,144.0,"Drama,Fantasy,Horror",5.9,2396.0,4,2017-04-28,The Circle,18000000,20497844,40651864,2017,"[18, 53, 878]",339988,en,The Circle,10.932,2017-04-28,The Circle,5.5,2689
1798,tt2786328,The Circle,The Circle,2013,48.0,"Adventure,Documentary,History",7.6,8.0,4,2017-04-28,The Circle,18000000,20497844,40651864,2017,"[18, 53, 878]",339988,en,The Circle,10.932,2017-04-28,The Circle,5.5,2689
1799,tt2943946,The Circle,The Circle,2017,93.0,"Drama,Horror,Thriller",5.1,17.0,4,2017-04-28,The Circle,18000000,20497844,40651864,2017,"[18, 53, 878]",339988,en,The Circle,10.932,2017-04-28,The Circle,5.5,2689
1800,tt3148952,The Circle,Der Kreis,2014,102.0,"Biography,Drama,Romance",7.3,1316.0,4,2017-04-28,The Circle,18000000,20497844,40651864,2017,"[18, 53, 878]",339988,en,The Circle,10.932,2017-04-28,The Circle,5.5,2689
1801,tt4287320,The Circle,The Circle,2017,110.0,"Drama,Sci-Fi,Thriller",5.3,72536.0,4,2017-04-28,The Circle,18000000,20497844,40651864,2017,"[18, 53, 878]",339988,en,The Circle,10.932,2017-04-28,The Circle,5.5,2689
1803,tt2125435,Beasts of the Southern Wild,Beasts of the Southern Wild,2012,93.0,"Adventure,Drama,Fantasy",7.3,77440.0,18,2012-06-27,Beasts of the Southern Wild,1800000,12795746,23265132,2012,"[18, 14, 12]",84175,en,Beasts of the Southern Wild,7.53,2012-06-29,Beasts of the Southern Wild,6.9,605
1804,tt2125681,Truth or Dare,Truth or Dare,2013,85.0,"Horror,Romance,Thriller",6.0,14.0,91,2018-04-13,Truth or Dare,3500000,41411015,95127344,2018,"[27, 53, 9648]",101179,en,Truth or Dare,8.102,2012-08-06,Truth or Dare,5.6,194
1805,tt2125681,Truth or Dare,Truth or Dare,2013,85.0,"Horror,Romance,Thriller",6.0,14.0,91,2018-04-13,Truth or Dare,3500000,41411015,95127344,2018,[27],227907,en,Truth or Dare,0.84,2013-09-13,Truth or Dare,4.7,3
1806,tt2125681,Truth or Dare,Truth or Dare,2013,85.0,"Horror,Romance,Thriller",6.0,14.0,91,2018-04-13,Truth or Dare,3500000,41411015,95127344,2018,[28],479967,en,Truth or Dare,0.6,2014-06-15,Truth or Dare,7.0,1
1807,tt2125681,Truth or Dare,Truth or Dare,2013,85.0,"Horror,Romance,Thriller",6.0,14.0,91,2018-04-13,Truth or Dare,3500000,41411015,95127344,2018,[27],480210,en,Truth or Dare,4.354,2017-10-08,Truth or Dare,5.2,50
1808,tt2125681,Truth or Dare,Truth or Dare,2013,85.0,"Horror,Romance,Thriller",6.0,14.0,91,2018-04-13,Truth or Dare,3500000,41411015,95127344,2018,"[53, 27]",460019,en,Truth or Dare,14.354000000000001,2018-04-13,Truth or Dare,6.0,2005
